"6.9995422995881418","17","3.0900802242145975","139","69","19"
"6.9979268277592128","17.0000000000000071","3.190066586811287","139","69","19"
"6.9950864252265648","17","3.2900255791736925","139","69","19"
"6.9909545295373983","17","3.3899394997180647","139","69","19"
"6.9854592668979203","17","3.4897875671135461","139","69","19"
"6.9785229318490041","17","3.589545788274676","139","69","19"
"6.9700614509646135","17","3.6891860959401845","139","69","19"
"6.9599837801986659","17","3.7886758272580559","139","69","19"
"6.9481912892347095","17","3.8879767358978508","139","69","19"
"6.9345770826451147","17","3.9870441864116257","139","69","19"
"6.919025349151692","17.0000000000000036","4.085825775371509","139","69","19"
"6.901410660943796","17.0000000000000036","4.1842601664251724","139","69","19"
"6.8815973446287391","17","4.2822753943858949","139","69","19"
"6.8594389456518652","17","4.3797869037836605","139","69","19"
"6.8347778549966645","17","4.4766953006877381","139","69","19"
"6.8074451781877459","17","4.5728838553628757","139","69","19"
"6.7772610491258156","17","4.668215502461317","139","69","19"
"6.7440355405069141","17","4.7625295558829537","139","69","19"
"6.7075703899308712","17","4.8556382573768166","139","69","19"
"6.6676620237722695","17","4.9473228686801463","139","69","19"
"6.6241057936184884","17","5.0373306791411299","139","69","19"
"6.5767024016302189","17","5.1253718396520567","139","69","19"
"6.5252662743394367","17","5.2111180249368507","139","69","19"
"6.4696363444751581","17","5.2942030177152315","139","69","19"
"6.4096887263507121","17","5.3742267753939892","139","69","19"
"6.3453508368203257","17","5.4507634920772219","139","69","19"
"6.2766153072367672","17","5.5233747714989061","139","69","19"
"6.2035517677947158","17","5.591627716358782","139","69","19"
"6.126313935831261","17","5.655117024499134","139","69","19"
"6.0451398495631139","17","5.7134886767783213","139","69","19"
"5.960344079410369","17","5.766461862026965","139","69","19"
"5.8723023854568046","17","5.8138455768660684","139","69","19"
"5.7814305716989081","17","5.8555473681408134","139","69","19"
"5.6881614900068014","17","5.8915727629613084","139","69","19"
"5.5929229320650675","17","5.922016634097842","139","69","19"
"5.4961195084083565","17.0000000000000036","5.9470485525956693","139","69","19"
"5.3981200659873751","17","5.966895064621907","139","69","19"
"5.299250185761208","17","5.9818217501250013","139","69","19"
"5.1997900593436102","17","5.9921168129638911","139","69","19"
"5.0999752019822715","17","5.9980775730783096","139","69","19"
"5","17","6","139","69","19"
"5.0000000090685255","17.0290042943564295","5.9999999999999991","245","222","179"
"5.0000008076374698","17.1290047961651553","6","245","222","179"
"5.0000045733030092","17.2290047894888474","6","245","222","179"
"5.0000137293322258","17.3290047353957632","6.0000000000000009","245","222","179"
"5.0000308195442589","17.4290047316402834","6","245","222","179"
"5.0000585149659766","17.529004720475637","6","245","222","179"
"5.0000996209662834","17.6290046938235676","6","245","222","179"
"5.0001570848429582","17.7290046388279237","5.9999999999999991","245","222","179"
"5.0002340039193065","17.8290045364785783","5.9999999999999982","245","222","179"
"5.0003336341864753","17.9290043600810662","5.9999999999999991","245","222","179"
"5.0004593998128009","18.0290042728190016","6","245","222","179"
"5.0006149024856228","18.1290041378371249","6","245","222","179"
"5.0008039323948976","18.2290039360405345","6.0000000000000009","245","222","179"
"5.0010304807540713","18.3290041715629748","5.9999999999999991","245","222","179"
"5.0012987470928802","18.4290038054229086","6","245","222","179"
"5.0016131589346715","18.5290032474083972","5.9999999999999991","245","222","179"
"5.0019783821892698","18.6290025760824065","6","245","222","179"
"5.0023993360567776","18.7290016775818451","5.9999999999999991","245","222","179"
"5.0028812098788258","18.8290004860700364","6","245","222","179"
"5.0034294802858703","18.9289989182120237","6","245","222","179"
"5.0040499298442453","19.0289968694455709","6","245","222","179"
"5.0047486686724456","19.1289944172128017","6","245","222","179"
"5.0055321529629619","19.228991329134935","6","245","222","179"
"5.0064072109381303","19.328987469171274","6","245","222","179"
"5.0073810674939256","19.4289826765814908","6","245","222","179"
"5.0084613715894069","19.5289767619180381","6","245","222","179"
"5.0096562258894775","19.6289695024103779","6","245","222","179"
"5.0109742210990245","19.728960797517793","6","245","222","179"
"5.0124244752168403","19.8289508824981873","6","245","222","179"
"5.0140166386601814","19.928938184804224","6","245","222","179"
"5.0157609860660877","20.0289228254470508","6","245","222","179"
"5.0176684345545706","20.1289046116273411","6","245","222","179"
"5.0197505876993542","20.2288828898703308","5.9999999999999982","245","222","179"
"5.0220197972811036","20.3288570494077341","6","245","222","179"
"5.0244892187342796","20.4288263734259559","6","245","222","179"
"5.0271728824767292","20.5287903229201198","5.9999999999999982","245","222","179"
"5.0300857455963044","20.6287478393830099","6","245","222","179"
"5.0332437810214969","20.7286978826923018","6","245","222","179"
"5.0366640564915874","20.8286392521321204","5.9999999999999991","245","222","179"
"5.0403648426564063","20.9285710159815537","6","245","222","179"
"5.0443656534956318","21.028490897030121","5.9999999999999991","245","222","179"
"5.0486874353022069","21.1283974159149786","6","245","222","179"
"5.0533526362967862","21.2282884677755419","5.9999999999999982","245","222","179"
"5.0583853509371322","21.3281616296333638","6","245","222","179"
"5.0638114636036935","21.4280140876456322","6","245","222","179"
"5.0696588264273927","21.5278428891211746","6","245","222","179"
"5.0759573977131263","21.6276442072198414","6","245","222","179"
"5.0827394799088381","21.7274140217832468","5.9999999999999991","245","222","179"
"5.0900398689235669","21.8271470661790694","5.9999999999999982","245","222","179"
"5.0978961556190798","21.9268377442507791","6","245","222","179"
"5.1063489664752204","22.026479680814063","6","245","222","179"
"5.1154422089433869","22.1260651439642331","6","245","222","179"
"5.1252234247832025","22.2255854119787166","6","245","222","179"
"5.1357440926628026","22.325030180867909","6","245","222","179"
"5.1470600378022588","22.4243877401534029","6","245","222","179"
"5.159231737697394","22.5236438849796272","6","245","222","179"
"5.1723248676672311","22.6227826353087629","6","245","222","179"
"5.1864106743647822","22.7217851291495094","6","245","222","179"
"5.2015664670258372","22.8206293049484543","6.0000000000000009","245","222","179"
"5.2178761626842514","22.9192896701260089","6","245","222","179"
"5.2354307227091548","23.0177362253791493","6","245","222","179"
"5.2543285767740393","23.1159334462965553","6","245","222","179"
"5.2746762537618634","23.2138404047151354","6","245","222","179"
"5.2965885917122444","23.3114088553212504","6.0000000000000009","245","222","179"
"5.3201891018875314","23.408582630101666","6","245","222","179"
"5.3456100056824667","23.505296152159449","5.9999999999999991","245","222","179"
"5.372991840953115","23.6014723422294708","5.9999999999999991","245","222","179"
"5.4024832402802412","23.6970224311924866","6","245","222","179"
"5.4342395877404863","23.7918433801596194","5.9999999999999991","245","222","179"
"5.4684214293312401","23.8858168168757103","6.0000000000000009","245","222","179"
"5.5051918262978274","23.9788073474151417","5.9999999999999991","245","222","179"
"5.5447130161009657","24.0706619768288377","6","245","222","179"
"5.5871418571822433","24.1612096797843989","5.9999999999999991","245","222","179"
"5.632624248945592","24.250262070061769","5.9999999999999991","245","222","179"
"5.6812886796655899","24.3376155095884634","5.9999999999999991","245","222","179"
"5.733239232779618","24.4230549231578138","6","245","222","179"
"5.788548151558512","24.5063588173151139","6","245","222","179"
"5.8472497848546112","24.58730722875287","5.9999999999999991","245","222","179"
"5.9093354481624409","24.6656900329730142","6.0000000000000009","245","222","179"
"5.9747505408399615","24.7413160231483928","5.9999999999999982","245","222","179"
"6.0433954201559192","24.8140227321526687","6","245","222","179"
"6.1151290308380473","24.8836842822129753","5.9999999999999991","245","222","179"
"6.1897747990880188","24.9502164326649698","5.9999999999999991","245","222","179"
"6.26712932130651","25.0135793997097835","6","245","222","179"
"6.3469796665460612","25.0737674863246518","6","245","222","179"
"6.429119394983716","25.1307922118822304","6","245","222","179"
"6.5133412937658104","25.1846953746527156","5.9999999999999991","245","222","179"
"6.5994407677634896","25.2355468091185031","5.9999999999999982","245","222","179"
"6.6872210769892018","25.2834395514900621","6","245","222","179"
"6.7764963833023426","25.3284842776120307","5.9999999999999991","245","222","179"
"6.8670957015133318","25.3708050376616114","6","245","222","179"
"6.9588618458471823","25.4105335101799916","6","245","222","179"
"7.0516532186480836","25.4478058075292175","5.9999999999999991","245","222","179"
"7.1453431883191243","25.4827590759779277","5.9999999999999991","245","222","179"
"7.2398193563867439","25.5155289625759778","6.0000000000000009","245","222","179"
"7.3349820088903899","25.5462475422083095","6","245","222","179"
"7.4307449132097254","25.575042577779481","5.9999999999999991","245","222","179"
"7.5270314945717418","25.6020357489740285","6","245","222","179"
"7.6237751925214035","25.6273426083865417","5.9999999999999991","245","222","179"
"7.7209179994770043","25.6510721907719201","5.9999999999999982","245","222","179"
"7.8184094194079474","25.673326943589899","6","245","222","179"
"7.9162053545997795","25.6942027751883941","6.0000000000000009","245","222","179"
"8.0142671392487941","25.7137892325390212","6","245","222","179"
"8.1125627612056803","25.7321701355531367","6.0000000000000009","245","222","179"
"8.2110627068577031","25.7494231907439755","5.9999999999999991","245","222","179"
"8.3097417929409936","25.7656208109393958","5.9999999999999991","245","222","179"
"8.4085780757039217","25.7808303337535065","6","245","222","179"
"8.5075524177174735","25.7951143612641225","6","245","222","179"
"8.6066481131759929","25.8085310915644719","5.9999999999999991","245","222","179"
"8.7058505642609987","25.8211346373278694","5.9999999999999991","245","222","179"
"8.80514628523966","25.8329752455633361","6","245","222","179"
"8.90452537452515","25.8440999019462865","5.9999999999999991","245","222","179"
"9.0039774749980399","25.8545521376450935","6","245","222","179"
"9.1034939854016486","25.8643725681314933","6","245","222","179"
"9.203067350154198","25.8735990543664123","6","245","222","179"
"9.3026909255319019","25.8822669148302253","5.9999999999999991","245","222","179"
"9.4023588639334239","25.890409120944387","5.9999999999999991","245","222","179"
"9.5020660136789523","25.8980564768793791","6.0000000000000009","245","222","179"
"9.6018078321611355","25.9052377847929804","5.9999999999999991","245","222","179"
